cellid,time,type,Layer
5186,548.5,inh,0
4826,548.7,inh,0
4336,548.9,inh,0
4756,549.4,inh,0
4676,549.7,inh,0
4296,550.1,inh,0
4776,550.4,inh,0
4156,553.2,inh,0
4346,560.9,inh,0
4336,561.5,inh,0
4816,562.1,inh,0
4856,562.1,inh,0
4146,562.6,inh,0
4316,563.4,inh,0
4586,564.7,inh,0
4966,566.1,inh,0
5216,571.9,inh,0
4646,572.0,inh,0
4206,572.8,inh,0
4836,573.2,inh,0
4966,574.2,inh,0
4476,574.5,inh,0
5066,574.5,inh,0
5226,574.8,inh,0
4856,575.8,inh,0
4546,576.2,inh,0
4156,577.4,inh,0
4776,582.7,inh,0
5256,584.6,inh,0
4576,586.1,inh,0
4596,586.5,inh,0
5216,586.8,inh,0
4166,586.9,inh,0
4476,586.9,inh,0
4416,587.9,inh,0
5186,588.2,inh,0
4146,588.6,inh,0
4676,589.1,inh,0
4266,594.3,inh,0
4316,598.0,inh,0
4756,598.9,inh,0
5276,598.9,inh,0
4496,599.2,inh,0
4826,599.4,inh,0
5106,599.5,inh,0
4346,599.6,inh,0
4156,599.8,inh,0
5236,599.8,inh,0
4796,600.1,inh,0
4706,600.2,inh,0
4336,600.3,inh,0
4166,600.5,inh,0
4476,602.0,inh,0
4996,606.6,inh,0
4296,608.3,inh,0
4806,609.2,inh,0
4146,610.1,inh,0
4876,610.1,inh,0
5226,610.2,inh,0
4776,610.4,inh,0
5166,610.6,inh,0
4966,611.2,inh,0
4906,611.5,inh,0
4336,613.1,inh,0
4256,613.5,inh,0
5206,613.5,inh,0
5236,614.0,inh,0
4266,614.2,inh,0
4206,614.9,inh,0
5286,616.5,inh,0
4356,621.6,inh,0
4756,622.9,inh,0
4226,623.1,inh,0
4326,625.7,inh,0
5076,625.9,inh,0
4966,626.0,inh,0
4696,627.0,inh,0
4146,627.7,inh,0
4446,635.9,inh,0
4766,635.9,inh,0
5196,636.2,inh,0
4716,636.9,inh,0
4756,637.1,inh,0
4696,637.2,inh,0
4786,637.6,inh,0
4206,638.5,inh,0
4876,648.7,inh,0
5276,648.7,inh,0
4836,648.8,inh,0
4206,649.1,inh,0
4806,649.1,inh,0
4966,649.1,inh,0
4346,649.2,inh,0
4826,649.3,inh,0
4666,649.8,inh,0
4316,650.4,inh,0
4776,651.2,inh,0
4146,651.5,inh,0
4676,651.5,inh,0
5136,651.6,inh,0
5066,652.0,inh,0
4486,652.1,inh,0
4746,654.6,inh,0
4546,659.9,inh,0
5116,659.9,inh,0
4756,661.8,inh,0
5056,661.8,inh,0
5026,662.3,inh,0
4346,662.4,inh,0
4476,663.1,inh,0
4146,663.5,inh,0
5096,663.7,inh,0
4166,666.3,inh,0
5226,666.3,inh,0
4366,667.6,inh,0
4846,668.8,inh,0
5186,670.7,inh,0
4156,672.3,inh,0
5196,672.5,inh,0
4736,672.8,inh,0
4476,673.9,inh,0
4676,680.8,inh,0
5276,682.8,inh,0
4196,682.9,inh,0
4966,683.2,inh,0
5216,683.3,inh,0
4836,683.5,inh,0
5256,683.6,inh,0
4536,683.7,inh,0
5186,684.1,inh,0
4486,684.3,inh,0
5206,684.8,inh,0
4696,685.3,inh,0
5226,685.4,inh,0
4346,685.6,inh,0
4596,685.7,inh,0
4266,685.9,inh,0
4856,686.0,inh,0
5096,686.1,inh,0
4816,686.3,inh,0
4676,694.8,inh,0
4156,695.3,inh,0
4756,695.8,inh,0
5226,696.3,inh,0
5296,696.4,inh,0
4346,696.9,inh,0
4476,697.0,inh,0
4416,697.7,inh,0
4446,697.7,inh,0
4226,698.4,inh,0
4266,698.6,inh,0
4166,699.4,inh,0
4746,700.1,inh,0
4336,702.2,inh,0
5166,703.6,inh,0
4786,704.3,inh,0
4396,707.9,inh,0
5276,709.4,inh,0
4766,709.8,inh,0
4756,709.9,inh,0
4966,710.0,inh,0
4156,710.1,inh,0
4776,710.9,inh,0
4486,711.5,inh,0
5066,712.5,inh,0
4476,717.4,inh,0
4266,718.2,inh,0
5216,720.2,inh,0
4146,720.4,inh,0
4696,721.8,inh,0
5096,721.8,inh,0
4786,722.0,inh,0
4736,722.4,inh,0
4856,722.6,inh,0
4806,723.1,inh,0
5066,723.7,inh,0
4836,724.0,inh,0
4766,724.5,inh,0
4876,725.4,inh,0
4346,731.5,inh,0
4336,733.7,inh,0
4246,734.3,inh,0
4476,734.3,inh,0
4146,734.5,inh,0
4776,734.5,inh,0
5216,735.4,inh,0
4366,735.5,inh,0
4966,735.5,inh,0
4576,736.1,inh,0
4676,736.6,inh,0
4836,736.8,inh,0
5066,737.0,inh,0
5116,737.5,inh,0
4876,744.9,inh,0
4716,746.8,inh,0
4996,747.2,inh,0
4766,747.6,inh,0
4266,748.8,inh,0
4206,749.2,inh,0
4146,749.7,inh,0
4416,758.5,inh,0
4666,758.7,inh,0
4896,759.1,inh,0
4856,759.4,inh,0
4486,759.8,inh,0
4846,759.9,inh,0
4166,760.0,inh,0
4156,762.0,inh,0
4596,762.1,inh,0
4346,763.6,inh,0
4716,768.1,inh,0
4486,772.5,inh,0
4526,772.9,inh,0
5176,773.1,inh,0
4146,773.9,inh,0
4786,774.0,inh,0
4726,774.3,inh,0
4766,774.7,inh,0
5066,775.1,inh,0
4266,781.9,inh,0
5096,782.9,inh,0
5276,782.9,inh,0
4476,783.5,inh,0
4806,783.5,inh,0
4756,783.6,inh,0
4396,783.7,inh,0
4156,784.0,inh,0
4176,784.5,inh,0
4146,784.8,inh,0
4776,785.2,inh,0
4346,785.6,inh,0
4996,785.8,inh,0
4226,786.1,inh,0
4966,786.4,inh,0
4166,792.3,inh,0
4206,796.8,inh,0
4596,797.2,inh,0
4876,797.3,inh,0
4156,797.4,inh,0
4146,797.5,inh,0
4966,797.7,inh,0
4836,798.0,inh,0
4276,799.7,inh,0
4336,801.5,inh,0
4166,807.5,inh,0
4476,808.4,inh,0
4806,808.7,inh,0
5246,809.2,inh,0
4766,809.4,inh,0
4676,809.7,inh,0
4756,809.7,inh,0
4486,813.0,inh,0
4266,820.3,inh,0
4716,820.3,inh,0
4786,820.8,inh,0
4156,821.1,inh,0
5236,821.6,inh,0
4836,821.9,inh,0
4776,822.6,inh,0
4476,822.8,inh,0
5226,829.7,inh,0
4756,833.4,inh,0
4736,833.6,inh,0
5186,833.6,inh,0
4266,833.8,inh,0
4676,833.9,inh,0
4766,833.9,inh,0
5066,834.4,inh,0
5276,834.4,inh,0
4946,834.7,inh,0
4146,834.9,inh,0
5206,835.2,inh,0
4366,835.6,inh,0
4586,836.7,inh,0
4486,836.8,inh,0
4346,844.4,inh,0
4336,844.7,inh,0
5216,845.1,inh,0
4876,845.3,inh,0
4546,845.4,inh,0
4476,846.1,inh,0
4666,846.2,inh,0
4156,846.4,inh,0
5066,851.4,inh,0
4856,854.4,inh,0
4546,855.6,inh,0
4396,858.7,inh,0
5276,858.8,inh,0
4966,859.5,inh,0
4596,861.1,inh,0
4366,864.7,inh,0
4286,866.5,inh,0
4196,868.7,inh,0
5256,869.2,inh,0
4486,869.7,inh,0
4346,870.6,inh,0
4276,870.8,inh,0
4156,871.2,inh,0
4476,871.4,inh,0
4206,872.6,inh,0
4776,873.3,inh,0
4586,876.1,inh,0
4716,881.5,inh,0
5096,881.8,inh,0
4226,882.0,inh,0
5246,882.1,inh,0
4856,882.4,inh,0
5216,882.5,inh,0
4756,882.6,inh,0
4946,882.6,inh,0
4676,882.7,inh,0
5276,882.7,inh,0
4346,883.1,inh,0
5046,883.2,inh,0
4786,883.9,inh,0
4766,884.7,inh,0
4206,884.9,inh,0
4316,885.1,inh,0
5066,886.7,inh,0
4266,894.1,inh,0
5116,894.1,inh,0
4856,894.3,inh,0
4346,894.6,inh,0
4736,895.3,inh,0
4476,895.6,inh,0
4296,896.0,inh,0
4156,896.3,inh,0
5226,897.2,inh,0
4966,897.4,inh,0
4766,897.6,inh,0
5066,897.8,inh,0
4146,898.0,inh,0
4406,898.7,inh,0
4276,906.7,inh,0
4676,908.4,inh,0
4656,909.8,inh,0
5296,910.2,inh,0
4586,910.5,inh,0
4266,910.7,inh,0
5206,910.7,inh,0
5286,911.9,inh,0
4786,915.3,inh,0
4336,915.9,inh,0
5276,915.9,inh,0
5246,916.1,inh,0
4346,918.0,inh,0
4576,919.3,inh,0
5086,920.3,inh,0
4206,921.7,inh,0
4766,921.9,inh,0
4506,922.5,inh,0
4776,922.5,inh,0
5096,929.1,inh,0
4156,929.3,inh,0
5226,930.6,inh,0
4856,930.9,inh,0
4716,931.3,inh,0
4756,932.3,inh,0
5276,932.3,inh,0
5136,932.4,inh,0
4146,932.8,inh,0
4276,933.1,inh,0
4486,933.5,inh,0
5196,933.6,inh,0
4346,934.4,inh,0
4706,938.5,inh,0
4266,939.5,inh,0
4476,939.8,inh,0
4766,941.0,inh,0
4676,943.7,inh,0
4946,944.4,inh,0
4876,944.6,inh,0
4346,944.9,inh,0
4666,945.1,inh,0
5216,945.2,inh,0
4206,946.0,inh,0
5236,946.1,inh,0
4476,956.6,inh,0
5116,958.7,inh,0
4786,959.0,inh,0
5276,959.3,inh,0
5056,959.4,inh,0
4596,965.6,inh,0
4416,965.8,inh,0
4346,969.4,inh,0
4146,969.6,inh,0
4166,970.6,inh,0
4716,971.3,inh,0
5016,971.4,inh,0
4206,972.1,inh,0
4156,974.0,inh,0
5186,977.9,inh,0
5066,979.5,inh,0
4526,980.3,inh,0
4336,980.4,inh,0
4676,980.5,inh,0
4836,980.5,inh,0
4786,982.5,inh,0
4416,983.0,inh,0
4146,983.7,inh,0
4246,984.1,inh,0
5216,986.3,inh,0
4346,989.5,inh,0
4966,990.9,inh,0
4716,993.3,inh,0
5066,994.0,inh,0
5236,994.0,inh,0
4786,994.4,inh,0
4486,994.9,inh,0
4596,995.2,inh,0
4976,996.3,inh,0
5096,1002.9,inh,0
4676,1003.2,inh,0
4396,1004.6,inh,0
4876,1005.3,inh,0
4266,1005.7,inh,0
4546,1005.8,inh,0
4996,1005.8,inh,0
4586,1005.9,inh,0
4856,1006.0,inh,0
5276,1006.0,inh,0
4826,1006.6,inh,0
4156,1007.0,inh,0
4226,1007.1,inh,0
4526,1007.4,inh,0
4346,1008.3,inh,0
4656,1008.8,inh,0
4476,1009.7,inh,0
5226,1010.7,inh,0
5236,1012.3,inh,0
4266,1019.1,inh,0
4756,1019.5,inh,0
4486,1019.7,inh,0
5216,1020.9,inh,0
5096,1021.0,inh,0
4186,1021.4,inh,0
4706,1021.5,inh,0
5066,1023.2,inh,0
4766,1023.9,inh,0
4666,1024.0,inh,0
4316,1032.0,inh,0
5276,1032.3,inh,0
4156,1032.7,inh,0
4346,1034.7,inh,0
4166,1034.8,inh,0
5176,1037.7,inh,0
4266,1040.9,inh,0
4826,1043.9,inh,0
4876,1043.9,inh,0
4336,1044.1,inh,0
4676,1044.1,inh,0
4756,1045.3,inh,0
4946,1045.4,inh,0
4346,1045.9,inh,0
4486,1046.2,inh,0
4836,1046.4,inh,0
4736,1046.6,inh,0
5276,1049.6,inh,0
4526,1050.2,inh,0
4966,1052.7,inh,0
4146,1052.8,inh,0
4766,1055.8,inh,0
4806,1057.3,inh,0
4676,1057.9,inh,0
4476,1058.5,inh,0
4156,1059.6,inh,0
4486,1061.6,inh,0
4166,1067.7,inh,0
4266,1068.5,inh,0
5226,1068.6,inh,0
4596,1068.7,inh,0
4716,1068.7,inh,0
4666,1068.8,inh,0
4346,1070.0,inh,0
5216,1070.6,inh,0
4786,1072.1,inh,0
5236,1072.5,inh,0
4966,1078.0,inh,0
4666,1081.9,inh,0
4806,1083.2,inh,0
4266,1083.4,inh,0
5276,1083.4,inh,0
4346,1084.9,inh,0
4156,1087.1,inh,0
4476,1090.4,inh,0
4576,1092.6,inh,0
4946,1093.0,inh,0
4276,1093.1,inh,0
4486,1093.1,inh,0
4896,1093.1,inh,0
4256,1093.4,inh,0
5066,1093.5,inh,0
4346,1094.8,inh,0
5216,1095.6,inh,0
4506,1098.7,inh,0
5296,1103.6,inh,0
4856,1104.2,inh,0
4836,1104.3,inh,0
4766,1104.7,inh,0
5106,1105.2,inh,0
4146,1106.5,inh,0
4876,1107.2,inh,0
4676,1107.8,inh,0
5276,1112.0,inh,0
4836,1113.8,inh,0
4266,1115.1,inh,0
4716,1117.1,inh,0
4676,1117.6,inh,0
5236,1117.7,inh,0
4596,1118.1,inh,0
4876,1119.2,inh,0
4476,1119.8,inh,0
4856,1122.4,inh,0
5216,1127.8,inh,0
4796,1128.2,inh,0
4806,1129.0,inh,0
4206,1129.2,inh,0
4966,1129.5,inh,0
5196,1129.7,inh,0
4266,1136.3,inh,0
4226,1137.1,inh,0
5276,1138.2,inh,0
4786,1139.7,inh,0
4346,1140.4,inh,0
4316,1140.9,inh,0
4256,1141.7,inh,0
4756,1142.3,inh,0
4476,1143.0,inh,0
5206,1145.3,inh,0
4366,1145.6,inh,0
5066,1146.4,inh,0
5226,1147.5,inh,0
4466,1148.3,inh,0
4156,1150.4,inh,0
4356,1150.8,inh,0
4676,1152.1,inh,0
5236,1155.4,inh,0
4806,1156.2,inh,0
4336,1156.4,inh,0
4486,1158.2,inh,0
4596,1159.6,inh,0
4166,1167.2,inh,0
5166,1167.2,inh,0
4346,1167.5,inh,0
5276,1167.6,inh,0
4336,1167.7,inh,0
5216,1168.9,inh,0
4156,1170.1,inh,0
4266,1170.1,inh,0
4476,1170.3,inh,0
4386,1174.1,inh,0
4676,1175.1,inh,0
4396,1180.4,inh,0
4196,1180.9,inh,0
4346,1180.9,inh,0
4336,1181.4,inh,0
4716,1181.6,inh,0
4156,1181.9,inh,0
4276,1182.4,inh,0
4836,1183.0,inh,0
5226,1183.2,inh,0
4776,1184.6,inh,0
5066,1184.9,inh,0
4806,1187.9,inh,0
4586,1189.1,inh,0
5276,1189.9,inh,0
4596,1190.5,inh,0
4696,1190.8,inh,0
4316,1191.8,inh,0
5186,1193.2,inh,0
4486,1196.0,inh,0
4676,1200.8,inh,0
4476,1202.3,inh,0
4156,1204.8,inh,0
4896,1205.0,inh,0
4656,1205.2,inh,0
4966,1205.5,inh,0
4666,1205.6,inh,0
4346,1205.9,inh,0
5096,1206.0,inh,0
5226,1206.8,inh,0
4796,1208.7,inh,0
5186,1209.3,inh,0
4176,1209.8,inh,0
4546,1210.7,inh,0
4926,1211.0,inh,0
4226,1211.4,inh,0
5276,1214.7,inh,0
4826,1217.4,inh,0
4766,1218.2,inh,0
5206,1218.3,inh,0
4476,1219.6,inh,0
4346,1219.9,inh,0
4266,1220.1,inh,0
4446,1222.2,inh,0
4836,1226.0,inh,0
4676,1226.3,inh,0
5236,1227.3,inh,0
4596,1228.5,inh,0
4946,1228.8,inh,0
5226,1228.9,inh,0
4856,1231.2,inh,0
4896,1231.9,inh,0
4966,1233.5,inh,0
4756,1235.6,inh,0
5276,1236.5,inh,0
4166,1237.9,inh,0
5096,1238.7,inh,0
4156,1240.2,inh,0
4476,1241.4,inh,0
4736,1241.8,inh,0
4776,1241.9,inh,0
4826,1242.8,inh,0
4876,1246.4,inh,0
4716,1247.3,inh,0
4346,1248.1,inh,0
5246,1250.2,inh,0
5216,1250.3,inh,0
4396,1251.7,inh,0
4656,1252.9,inh,0
4266,1253.0,inh,0
4966,1253.6,inh,0
4836,1253.8,inh,0
5196,1254.5,inh,0
4526,1254.7,inh,0
4856,1254.8,inh,0
4806,1256.4,inh,0
4146,1257.1,inh,0
4726,1259.3,inh,0
4876,1260.0,inh,0
4756,1264.4,inh,0
4776,1266.1,inh,0
5226,1266.2,inh,0
4676,1266.4,inh,0
4156,1266.8,inh,0
4486,1268.7,inh,0
4516,1269.1,inh,0
4346,1273.5,inh,0
5216,1276.0,inh,0
4266,1276.9,inh,0
5276,1277.3,inh,0
4146,1278.0,inh,0
4736,1279.0,inh,0
4826,1279.1,inh,0
4966,1279.2,inh,0
4346,1282.9,inh,0
4786,1284.0,inh,0
4946,1288.0,inh,0
4386,1288.2,inh,0
5026,1288.2,inh,0
4836,1288.6,inh,0
4616,1289.5,inh,0
4166,1290.6,inh,0
4416,1291.0,inh,0
4696,1291.8,inh,0
4266,1293.2,inh,0
4756,1297.0,inh,0
5066,1300.2,inh,0
4966,1301.7,inh,0
4156,1301.8,inh,0
5276,1303.1,inh,0
4586,1306.2,inh,0
4266,1307.6,inh,0
4766,1307.9,inh,0
4246,1310.7,inh,0
5086,1311.4,inh,0
4476,1312.6,inh,0
4206,1312.7,inh,0
4806,1313.0,inh,0
4356,1318.2,inh,0
4676,1321.5,inh,0
4596,1322.7,inh,0
4476,1323.0,inh,0
4266,1323.1,inh,0
4856,1323.5,inh,0
4396,1325.5,inh,0
4346,1325.9,inh,0
5116,1326.1,inh,0
4716,1326.2,inh,0
4486,1328.2,inh,0
4476,1330.1,inh,0
4336,1332.3,inh,0
4146,1333.3,inh,0
4776,1335.9,inh,0
4156,1336.0,inh,0
4756,1336.3,inh,0
4346,1337.0,inh,0
4586,1337.0,inh,0
5136,1337.0,inh,0
4656,1337.1,inh,0
5236,1337.2,inh,0
5216,1337.3,inh,0
4766,1337.6,inh,0
4876,1337.7,inh,0
5226,1337.7,inh,0
4676,1337.9,inh,0
4716,1347.2,inh,0
4476,1347.4,inh,0
4486,1347.9,inh,0
5276,1359.7,inh,0
4396,1360.6,inh,0
5086,1360.7,inh,0
4786,1362.1,inh,0
4266,1371.0,inh,0
4806,1371.1,inh,0
4996,1371.4,inh,0
4166,1371.5,inh,0
4206,1371.9,inh,0
5016,1372.3,inh,0
5136,1373.2,inh,0
5256,1373.9,inh,0
4486,1374.5,inh,0
4476,1382.8,inh,0
4146,1383.7,inh,0
4156,1383.9,inh,0
4166,1384.5,inh,0
4436,1385.5,inh,0
4276,1385.9,inh,0
5146,1391.9,inh,0
4716,1394.5,inh,0
5276,1395.6,inh,0
4176,1395.9,inh,0
4856,1395.9,inh,0
4356,1396.5,inh,0
4346,1396.7,inh,0
4596,1397.3,inh,0
4756,1397.3,inh,0
4276,1405.8,inh,0
4156,1406.0,inh,0
4676,1406.1,inh,0
4776,1406.1,inh,0
4266,1406.3,inh,0
4726,1406.4,inh,0
4336,1406.6,inh,0
4766,1406.6,inh,0
4486,1407.3,inh,0
5246,1407.3,inh,0
4666,1407.4,inh,0
4856,1407.4,inh,0
5026,1407.6,inh,0
4466,1408.5,inh,0
4146,1408.8,inh,0
4836,1411.8,inh,0
4716,1415.5,inh,0
4786,1416.1,inh,0
5136,1419.0,inh,0
4966,1419.5,inh,0
5186,1419.7,inh,0
4346,1420.5,inh,0
4476,1420.6,inh,0
4856,1424.0,inh,0
4626,1425.5,inh,0
4506,1427.3,inh,0
4876,1427.7,inh,0
4546,1429.1,inh,0
4676,1429.1,inh,0
4156,1431.6,inh,0
4966,1431.8,inh,0
5226,1431.9,inh,0
4486,1433.6,inh,0
4346,1436.1,inh,0
4316,1439.4,inh,0
4806,1440.0,inh,0
4946,1440.0,inh,0
4266,1440.7,inh,0
4786,1440.8,inh,0
4756,1443.1,inh,0
4596,1445.8,inh,0
4666,1446.1,inh,0
4676,1447.4,inh,0
4166,1450.4,inh,0
4966,1451.7,inh,0
4476,1451.8,inh,0
4296,1452.3,inh,0
4766,1452.7,inh,0
4156,1453.4,inh,0
4946,1457.7,inh,0
4486,1462.7,inh,0
4576,1463.3,inh,0
4756,1464.4,inh,0
4496,1464.7,inh,0
4346,1465.1,inh,0
4266,1466.0,inh,0
4786,1467.3,inh,0
4676,1471.1,inh,0
4276,1473.2,inh,0
4766,1477.1,inh,0
4156,1477.3,inh,0
5186,1477.3,inh,0
5106,1477.6,inh,0
4226,1478.0,inh,0
5236,1484.8,inh,0
4166,1485.9,inh,0
4826,1486.7,inh,0
4666,1487.6,inh,0
4756,1487.6,inh,0
4156,1487.7,inh,0
5096,1490.0,inh,0
4146,1491.0,inh,0
4776,1493.1,inh,0
4486,1496.8,inh,0
4896,1496.9,inh,0
5226,1496.9,inh,0
4206,1498.5,inh,0
4516,1498.5,inh,0
5266,1499.1,inh,0
5086,1499.5,inh,0
4156,1499.8,inh,0
4177,0.1,inh,0
4687,0.1,inh,0
5217,13.3,inh,0
4467,17.0,inh,0
5257,18.9,inh,0
4727,24.4,inh,0
4497,30.1,inh,0
4487,30.6,inh,0
4537,34.3,inh,0
4857,38.7,inh,0
4547,47.5,inh,0
4847,48.8,inh,0
5077,53.0,inh,0
5137,54.1,inh,0
4147,59.3,inh,0
4737,61.3,inh,0
5047,62.5,inh,0
5067,63.2,inh,0
4887,63.3,inh,0
4227,63.8,inh,0
5097,64.5,inh,0
4877,65.3,inh,0
4217,74.8,inh,0
4837,77.1,inh,0
4387,77.3,inh,0
4317,79.1,inh,0
4647,81.6,inh,0
4337,84.2,inh,0
5017,92.9,inh,0
4657,96.2,inh,0
5137,97.3,inh,0
4377,97.6,inh,0
4437,97.8,inh,0
4927,101.3,inh,0
4857,103.3,inh,0
4277,109.0,inh,0
4727,112.1,inh,0
5227,112.4,inh,0
4737,113.6,inh,0
5277,114.1,inh,0
5107,115.2,inh,0
4947,117.5,inh,0
4157,118.3,inh,0
4447,122.6,inh,0
4817,124.3,inh,0
4527,124.4,inh,0
5057,126.7,inh,0
4877,129.4,inh,0
4467,138.9,inh,0
4547,146.6,inh,0
4517,147.6,inh,0
4707,147.9,inh,0
4657,152.3,inh,0
4867,159.4,inh,0
4827,162.8,inh,0
5037,163.9,inh,0
4917,171.3,inh,0
4667,178.7,inh,0
4357,182.2,inh,0
5057,189.9,inh,0
4837,192.9,inh,0
4827,193.5,inh,0
5217,195.7,inh,0
4987,197.5,inh,0
4967,201.4,inh,0
5077,201.6,inh,0
4537,201.9,inh,0
4737,202.2,inh,0
5107,206.7,inh,0
4137,208.1,inh,0
4697,209.1,inh,0
4467,209.2,inh,0
4677,211.5,inh,0
4407,215.5,inh,0
4737,225.0,inh,0
4727,236.1,inh,0
4497,236.6,inh,0
4617,238.3,inh,0
4997,238.8,inh,0
4457,240.6,inh,0
5147,241.0,inh,0
5247,241.1,inh,0
4197,244.3,inh,0
5117,250.3,inh,0
5137,252.6,inh,0
4467,254.4,inh,0
4607,263.8,inh,0
4967,266.4,inh,0
4457,268.1,inh,0
4737,268.1,inh,0
4547,268.2,inh,0
4707,277.4,inh,0
4317,278.9,inh,0
4197,284.3,inh,0
4157,286.9,inh,0
4997,289.9,inh,0
4877,298.2,inh,0
4787,299.0,inh,0
4387,299.1,inh,0
5247,307.4,inh,0
5297,308.8,inh,0
4967,310.4,inh,0
4377,311.1,inh,0
5077,311.1,inh,0
4617,314.9,inh,0
4567,315.0,inh,0
5137,321.8,inh,0
4627,323.0,inh,0
4357,325.5,inh,0
4517,326.5,inh,0
4787,330.0,inh,0
4667,331.5,inh,0
4637,332.3,inh,0
4317,333.1,inh,0
4447,335.4,inh,0
4867,337.7,inh,0
5027,341.4,inh,0
5247,341.9,inh,0
4407,342.1,inh,0
4417,342.1,inh,0
4597,342.5,inh,0
4777,345.2,inh,0
5167,355.1,inh,0
5227,359.0,inh,0
4617,359.5,inh,0
5147,361.4,inh,0
4737,372.0,inh,0
4317,380.0,inh,0
4137,381.7,inh,0
5177,390.6,inh,0
4217,393.9,inh,0
4997,402.9,inh,0
5197,403.3,inh,0
4617,403.7,inh,0
5097,404.2,inh,0
5257,404.2,inh,0
4637,412.9,inh,0
4707,414.8,inh,0
4677,416.5,inh,0
4177,421.9,inh,0
4777,422.4,inh,0
4597,429.5,inh,0
4557,434.7,inh,0
4737,436.4,inh,0
4927,436.8,inh,0
4967,454.0,inh,0
4997,455.0,inh,0
4777,462.2,inh,0
5257,466.9,inh,0
5017,469.1,inh,0
4617,472.3,inh,0
4807,480.4,inh,0
4527,482.1,inh,0
4357,484.3,inh,0
4887,485.4,inh,0
5107,487.7,inh,0
4177,498.1,inh,0
4727,506.3,inh,0
4647,506.8,inh,0
4737,507.3,inh,0
5277,507.6,inh,0
5057,507.9,inh,0
4217,508.0,inh,0
4497,508.0,inh,0
5087,508.1,inh,0
5117,508.2,inh,0
4297,508.6,inh,0
4447,508.7,inh,0
4707,508.7,inh,0
4817,509.3,inh,0
4837,510.3,inh,0
4467,510.6,inh,0
5167,510.7,inh,0
4777,510.9,inh,0
5147,511.6,inh,0
4597,511.8,inh,0
4157,512.1,inh,0
4967,512.9,inh,0
4807,516.4,inh,0
5177,516.6,inh,0
4347,517.2,inh,0
5247,517.3,inh,0
4607,518.8,inh,0
4317,519.8,inh,0
4927,520.8,inh,0
5197,521.3,inh,0
4137,521.4,inh,0
4357,521.4,inh,0
4307,521.5,inh,0
5037,522.2,inh,0
4727,523.1,inh,0
5267,526.8,inh,0
5107,531.0,inh,0
5047,532.0,inh,0
4827,532.1,inh,0
4137,532.5,inh,0
4657,533.5,inh,0
4737,533.5,inh,0
5017,533.5,inh,0
4817,533.7,inh,0
4297,534.0,inh,0
4367,534.1,inh,0
4617,535.2,inh,0
5057,535.7,inh,0
5237,535.7,inh,0
4967,536.2,inh,0
4777,537.2,inh,0
4727,544.1,inh,0
4517,546.0,inh,0
4737,546.3,inh,0
4547,548.1,inh,0
4657,548.1,inh,0
5097,548.1,inh,0
5167,548.1,inh,0
4207,548.3,inh,0
5217,548.5,inh,0
4917,548.6,inh,0
4707,548.8,inh,0
5247,548.9,inh,0
5107,549.3,inh,0
4797,549.7,inh,0
4997,549.9,inh,0
4837,550.7,inh,0
4527,552.7,inh,0
4777,552.9,inh,0
5077,560.5,inh,0
4617,560.9,inh,0
4797,561.4,inh,0
4217,561.5,inh,0
4307,561.7,inh,0
5177,562.4,inh,0
5057,562.5,inh,0
4817,562.6,inh,0
4537,563.0,inh,0
4707,563.0,inh,0
5247,563.0,inh,0
4357,565.8,inh,0
4697,566.6,inh,0
4727,573.4,inh,0
4627,574.0,inh,0
4947,574.3,inh,0
4657,574.4,inh,0
5127,574.6,inh,0
4567,574.7,inh,0
5167,575.3,inh,0
4887,576.7,inh,0
5077,577.1,inh,0
5037,579.7,inh,0
4917,581.3,inh,0
5297,585.0,inh,0
4737,586.0,inh,0
4467,587.3,inh,0
4307,587.4,inh,0
4487,587.4,inh,0
5247,587.6,inh,0
4967,587.9,inh,0
4277,588.3,inh,0
4817,588.9,inh,0
4707,589.9,inh,0
4577,593.0,inh,0
4667,598.1,inh,0
5147,598.3,inh,0
4947,598.7,inh,0
4837,598.8,inh,0
5177,599.0,inh,0
4967,599.2,inh,0
4147,599.4,inh,0
4627,599.4,inh,0
4657,599.5,inh,0
4697,599.8,inh,0
5077,599.8,inh,0
4567,599.9,inh,0
5247,600.0,inh,0
4777,600.1,inh,0
4727,600.3,inh,0
5217,600.4,inh,0
5037,602.3,inh,0
4737,605.0,inh,0
5267,607.8,inh,0
4797,610.8,inh,0
4857,611.0,inh,0
4817,611.1,inh,0
4547,611.2,inh,0
4917,611.4,inh,0
4777,612.2,inh,0
4807,612.5,inh,0
4707,613.1,inh,0
5047,616.3,inh,0
4517,618.9,inh,0
4837,620.5,inh,0
4467,624.1,inh,0
4697,625.2,inh,0
5257,625.2,inh,0
4967,625.4,inh,0
4897,626.0,inh,0
4617,626.3,inh,0
4727,627.2,inh,0
4357,628.5,inh,0
4157,632.2,inh,0
4487,633.9,inh,0
5057,635.6,inh,0
4817,635.8,inh,0
5127,636.5,inh,0
4447,636.7,inh,0
4637,636.7,inh,0
4827,636.7,inh,0
4737,637.0,inh,0
4167,637.2,inh,0
5037,637.5,inh,0
5177,637.5,inh,0
4657,638.0,inh,0
4627,639.0,inh,0
4517,648.6,inh,0
5047,648.9,inh,0
5077,648.9,inh,0
5087,649.3,inh,0
4657,649.4,inh,0
5277,649.4,inh,0
5147,650.0,inh,0
4537,650.1,inh,0
4217,651.0,inh,0
5127,655.1,inh,0
4207,660.9,inh,0
4307,662.3,inh,0
